policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,1.5,L1,20,15,0.75,0.5313,0.8881,10.805,20,bdash_handoff_grid_bdash_scripted_c1.5_L1_20260706_102802.jsonl
