policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,20,19,0.95,0.7639,0.9911,35.422,19,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260630_144833.jsonl
