policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,4,1,0.25,0.0456,0.6994,20.409,4,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260627_141913.jsonl
