policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,20,17,0.85,0.6396,0.9476,38.746,18,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260630_180135.jsonl
