policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,20,6,0.3,0.1455,0.519,13.656,19,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260627_142229.jsonl
