policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,20,1,0.05,0.0089,0.2361,15.597,20,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260630_174439.jsonl
