policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_vla_v6_recovery,2.0,L1,20,5,0.25,0.1119,0.4687,11.195,16,bdash_handoff_grid_bdash_vla_v6_recovery_c2.0_L1_20260628_183248.jsonl
