policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,5,2,0.4,0.1176,0.7693,38.968,5,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260627_100803.jsonl
