policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
bdash_scripted,2.0,L1,3,1,0.3333,0.0615,0.7923,14.414,3,bdash_handoff_grid_bdash_scripted_c2.0_L1_20260627_140642.jsonl
