policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
vdash_scripted,2.0,L1,8,8,1.0,0.6756,1.0,3.035,8,vdash_handoff_grid_vdash_scripted_c2.0_L1_20260706_102441.jsonl
