policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
vdash_scripted,2.0,L1,21,1,0.0476,0.0085,0.2267,19.315,15,vdash_handoff_grid_vdash_scripted_c2.0_L1_20260627_144330.jsonl
