policy,clearance_mm,level,n,success,success_rate,ci95_low,ci95_high,insert_force_median_N,handoff_fired,jsonl
vdash_vla_v6_recovery,2.0,L1,20,5,0.25,0.1119,0.4687,4.995,9,vdash_handoff_grid_vdash_vla_v6_recovery_c2.0_L1_20260628_172101.jsonl
